reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.1,487
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.15,500
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.2,517
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.25,601
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.3,727
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.35,918
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.4,1078
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.45,1240
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.5,1395
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.55,1557
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.6,1714
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.65,1875
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.7,2056
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.75,2275
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.8,2476
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.85,2708
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.9,3023
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.95,3497
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.975,4022
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.99,8403
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.01,163
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.025,307
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.05,443
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.1,510
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.15,553
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.2,600
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.25,783
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.3,1009
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.35,1232
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.4,1431
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.45,1745
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.5,2056
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.55,2349
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.6,2672
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.65,2981
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.7,3303
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.75,3740
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.8,4165
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.85,4651
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.9,5322
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.95,6181
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.975,6939
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.99,13005
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.01,178
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.025,321
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.05,435
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.1,535
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.15,573
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.2,789
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.25,1193
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.3,1507
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.35,1852
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.4,2126
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.45,2451
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.5,2910
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.55,3363
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.6,3770
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.65,4192
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.7,4650
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.75,5296
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.8,5933
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.85,6608
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.9,7446
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.95,8673
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.975,9728
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.99,18548
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.01,176
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.025,384
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.05,430
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.1,486
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.15,508
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.2,512
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.25,602
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.3,757
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.35,933
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.4,1107
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.45,1268
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.5,1424
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.55,1576
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.6,1751
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.65,1929
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.7,2107
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.75,2309
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.8,2542
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.85,2807
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.9,3113
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.95,3541
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.975,4045
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.99,8164
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.01,162
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.025,380
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.05,444
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.1,548
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.15,553
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.2,586
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.25,794
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.3,1017
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.35,1219
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.4,1511
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.45,1866
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.5,2173
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.55,2484
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.6,2798
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.65,3126
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.7,3539
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.75,3945
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.8,4400
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.85,4886
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.9,5450
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.95,6286
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.975,7316
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.99,13958
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.01,173
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.025,285
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.05,438
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.1,518
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.15,698
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.2,1000
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.25,1381
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.3,1832
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.35,2113
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.4,2368
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.45,2805
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.5,3266
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.55,3729
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.6,4157
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.65,4617
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.7,5085
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.75,5644
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.8,6393
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.85,7069
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.9,7985
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.95,9206
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.975,10218
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.99,18593
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.01,166
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.025,387
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.05,481
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.1,578
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.15,583
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.2,618
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.25,777
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.3,954
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.35,1121
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.4,1276
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.45,1433
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.5,1584
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.55,1745
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.6,1901
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.65,2060
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.7,2239
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.75,2420
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.8,2637
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.85,2909
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.9,3306
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.95,3774
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.975,4176
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.99,8374
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.01,182
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.025,358
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.05,448
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.1,547
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.15,572
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.2,828
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.25,1076
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.3,1338
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.35,1572
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.4,1879
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.45,2177
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.5,2490
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.55,2793
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.6,3122
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.65,3534
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.7,3883
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.75,4250
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.8,4650
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.85,5148
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.9,5743
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.95,6580
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.975,7473
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.99,12729
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.01,213
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.025,357
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.05,489
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.1,520
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.15,742
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.2,1295
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.25,1722
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.3,2214
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.35,2526
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.4,2794
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.45,3252
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.5,3684
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.55,4170
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.6,4591
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.65,5084
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.7,5540
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.75,6035
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.8,6776
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.85,7409
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.9,8395
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.95,9807
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.975,10890
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.99,20875
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.01,176
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.025,367
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.05,475
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.1,556
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.15,608
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.2,748
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.25,924
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.3,1109
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.35,1297
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.4,1451
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.45,1611
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.5,1773
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.55,1922
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.6,2083
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.65,2244
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.7,2408
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.75,2603
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.8,2828
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.85,3129
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.9,3423
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.95,3885
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.975,4435
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.99,7839
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.01,198
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.025,346
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.05,466
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.1,558
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.15,614
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.2,1072
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.25,1311
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.3,1528
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.35,1742
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.4,2040
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.45,2342
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.5,2664
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.55,3004
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.6,3297
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.65,3634
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.7,4000
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.75,4368
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.8,4768
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.85,5262
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.9,5952
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.95,6832
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.975,7625
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.99,12845
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.01,297
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.025,455
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.05,524
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.1,758
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.15,895
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.2,1284
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.25,1673
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.3,2068
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.35,2406
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.4,2794
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.45,3242
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.5,3643
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.55,4060
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.6,4487
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.65,5012
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.7,5540
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.75,6035
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.8,6648
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.85,7323
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.9,8108
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.95,9486
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.975,10576
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.99,18235
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.01,196
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.025,395
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.05,478
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.1,571
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.15,750
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.2,932
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.25,1128
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.3,1365
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.35,1543
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.4,1707
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.45,1858
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.5,2016
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.55,2166
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.6,2329
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.65,2489
