reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.65,1981
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.7,2031
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.75,2114
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.8,2146
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.85,2483
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.9,2579
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.95,3508
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.975,5642
2025-09-27,wk inc flu hosp,3,2025-10-18,US,quantile,0.99,11979
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.01,343
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.025,687
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.05,822
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.1,898
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.15,961
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.2,975
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.25,992
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.3,999
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.35,1033
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.4,1098
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.45,1131
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.5,1140
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.55,1176
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.6,1203
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.65,1212
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.7,1320
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.75,1372
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.8,1407
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.85,1467
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.9,1500
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.95,1953
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.975,4091
2025-10-04,wk inc flu hosp,1,2025-10-11,US,quantile,0.99,6960
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.01,372
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.025,627
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.05,829
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.1,905
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.15,967
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.2,994
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.25,1114
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.3,1203
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.35,1238
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.4,1243
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.45,1290
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.5,1305
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.55,1346
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.6,1371
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.65,1472
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.7,1532
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.75,1594
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.8,1728
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.85,1755
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.9,1907
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.95,2629
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.975,5174
2025-10-04,wk inc flu hosp,2,2025-10-18,US,quantile,0.99,9884
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.01,354
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.025,603
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.05,793
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.1,982
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.15,1000
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.2,1188
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.25,1252
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.3,1261
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.35,1394
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.4,1608
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.45,1674
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.5,1692
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.55,1747
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.6,1769
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.65,1869
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.7,1983
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.75,2093
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.8,2444
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.85,2746
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.9,3008
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.95,3712
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.975,6197
2025-10-04,wk inc flu hosp,3,2025-10-25,US,quantile,0.99,11671
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.01,349
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.025,650
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.05,851
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.1,925
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.15,1012
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.2,1031
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.25,1038
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.3,1053
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.35,1100
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.4,1117
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.45,1166
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.5,1173
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.55,1202
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.6,1217
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.65,1232
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.7,1299
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.75,1327
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.8,1350
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.85,1383
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.9,1465
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.95,1910
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.975,4265
2025-10-11,wk inc flu hosp,1,2025-10-18,US,quantile,0.99,6925
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.01,399
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.025,618
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.05,790
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.1,967
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.15,1005
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.2,1169
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.25,1222
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.3,1246
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.35,1271
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.4,1374
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.45,1383
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.5,1449
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.55,1674
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.6,1762
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.65,1798
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.7,1863
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.75,1895
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.8,2035
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.85,2274
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.9,2679
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.95,2944
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.975,5749
2025-10-11,wk inc flu hosp,2,2025-10-25,US,quantile,0.99,10371
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.01,324
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.025,607
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.05,780
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.1,975
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.15,1062
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.2,1144
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.25,1379
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.3,1545
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.35,1641
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.4,1788
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.45,1839
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.5,1875
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.55,1993
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.6,2092
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.65,2336
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.7,2426
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.75,2761
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.8,3053
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.85,3156
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.9,3458
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.95,4360
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.975,6595
2025-10-11,wk inc flu hosp,3,2025-11-01,US,quantile,0.99,12440
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.01,367
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.025,653
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.05,890
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.1,1012
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.15,1044
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.2,1049
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.25,1097
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.3,1162
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.35,1220
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.4,1230
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.45,1236
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.5,1305
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.55,1323
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.6,1342
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.65,1411
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.7,1482
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.75,1521
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.8,1628
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.85,1732
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.9,2111
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.95,2453
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.975,4385
2025-10-18,wk inc flu hosp,1,2025-10-25,US,quantile,0.99,7666
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.01,393
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.025,579
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.05,923
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.1,1017
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.15,1133
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.2,1259
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.25,1321
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.3,1490
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.35,1550
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.4,1650
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.45,1694
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.5,1700
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.55,1753
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.6,1864
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.65,1962
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.7,1988
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.75,1992
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.8,2019
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.85,2090
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.9,2194
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.95,3066
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.975,5542
2025-10-18,wk inc flu hosp,2,2025-11-01,US,quantile,0.99,11764
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.01,426
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.025,596
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.05,817
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.1,982
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.15,1124
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.2,1343
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.25,1512
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.3,1681
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.35,1741
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.4,1941
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.45,2255
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.5,2345
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.55,2379
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.6,2626
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.65,2694
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.7,2810
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.75,3082
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.8,3185
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.85,3401
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.9,3515
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.95,4315
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.975,7203
2025-10-18,wk inc flu hosp,3,2025-11-08,US,quantile,0.99,11225
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.01,348
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.025,735
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.05,950
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.1,1127
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.15,1187
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.2,1224
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.25,1267
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.3,1372
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.35,1375
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.4,1413
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.45,1428
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.5,1476
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.55,1498
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.6,1528
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.65,1562
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.7,1622
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.75,1637
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.8,1708
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.85,1760
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.9,2095
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.95,2653
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.975,4484
2025-10-25,wk inc flu hosp,1,2025-11-01,US,quantile,0.99,7238
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.01,437
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.025,637
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.05,905
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.1,1037
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.15,1270
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.2,1348
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.25,1510
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.3,1732
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.35,1781
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.4,1912
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.45,2026
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.5,2103
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.55,2168
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.6,2224
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.65,2273
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.7,2384
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.75,2409
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.8,2444
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.85,2456
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.9,2613
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.95,3348
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.975,5562
2025-10-25,wk inc flu hosp,2,2025-11-08,US,quantile,0.99,9622
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.01,594
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.025,627
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.05,843
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.1,900
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.15,1057
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.2,1302
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.25,1657
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.3,1759
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.35,2043
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.4,2500
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.45,2694
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.5,2775
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.55,2826
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.6,2862
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.65,2968
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.7,3058
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.75,3212
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.8,3526
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.85,3720
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.9,3797
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.95,5142
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.975,7592
2025-10-25,wk inc flu hosp,3,2025-11-15,US,quantile,0.99,11994
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.01,391
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.025,702
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.05,955
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.1,1201
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.15,1351
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.2,1435
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.25,1453
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.3,1618
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.35,1632
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.4,1645
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.45,1668
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.5,1706
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.55,1752
2025-11-01,wk inc flu hosp,1,2025-11-08,US,quantile,0.6,1770
